198.591	188.759	220.459	257.697
187.132	214.184	209.134	273.393
187.705	206.094	209.134	210.609
175.1	174.89	177.427	312.632
179.111	201.471	170.632	273.393
183.694	161.022	195.545	281.24
170.517	198.004	177.427	163.522
169.944	178.357	195.545	163.522
159.631	178.357	170.632	187.065
167.079	176.046	166.103	242.001
165.933	187.603	215.929	194.913
163.642	167.956	197.81	234.153
166.506	181.825	218.194	202.761
185.413	172.579	157.043	194.913
153.329	174.89	195.545	210.609
166.506	207.25	181.956	202.761
159.631	173.735	157.043	296.936
159.058	192.226	184.221	187.065
165.933	152.932	209.134	242.001
165.933	169.112	168.367	218.457
162.496	170.268	145.719	210.609
165.933	171.423	195.545	202.761
166.506	191.07	166.103	202.761
175.1	191.07	215.929	218.457
171.09	201.471	181.956	226.305
165.933	166.801	188.751	179.218
155.62	187.603	206.87	304.784
167.079	186.447	181.956	194.913
171.663	184.136	213.664	218.457
174.527	198.004	170.632	218.457
172.809	181.825	222.723	147.826
198.591	188.759	213.664	320.48
181.403	228.052	166.103	187.065
186.559	200.315	172.897	226.305
217.498	209.561	261.226	218.457
213.487	202.627	197.81	226.305
223.227	213.028	279.344	289.088
211.195	210.717	247.637	226.305
239.269	237.297	261.226	281.24
247.863	255.788	270.285	296.936
283.386	263.878	283.874	351.872
269.635	320.507	320.111	383.263
320.627	302.016	345.024	414.655
322.918	343.621	329.171	414.655
374.483	382.914	369.938	375.415
375.056	386.381	453.737	438.199
388.806	421.052	390.321	461.743
424.328	462.656	503.563	398.959
458.705	475.369	508.093	430.351
482.768	455.722	456.001	508.83
502.248	501.95	494.504	477.438
518.863	528.53	528.476	524.526
508.55	547.021	519.417	508.83
556.104	550.488	603.216	579.461
562.406	542.399	555.654	446.047
513.707	543.554	537.535	548.07
504.54	493.86	544.33	579.461
487.352	497.327	523.946	555.918
488.497	473.057	462.796	469.59
418.599	454.567	444.677	477.438
389.952	423.363	406.175	493.134
379.639	394.471	347.289	344.024
353.857	364.423	342.76	446.047
318.335	322.818	329.171	312.632
281.094	311.261	277.079	320.48
247.291	252.321	265.755	265.545
231.248	251.166	274.815	289.088
226.092	206.094	234.048	257.697
210.622	214.184	209.134	234.153
189.997	213.028	247.637	242.001
187.705	193.381	220.459	257.697
183.121	186.447	195.545	218.457
177.965	176.046	213.664	194.913
187.132	178.357	177.427	171.37
166.506	188.759	209.134	210.609
174.527	184.136	215.929	210.609
172.236	176.046	172.897	226.305
148.172	162.178	200.075	187.065
168.225	176.046	184.221	234.153
143.016	176.046	170.632	234.153
167.652	165.645	197.81	257.697
153.902	167.956	184.221	194.913
162.496	164.489	152.514	226.305
161.923	158.711	181.956	218.457
166.506	167.956	179.692	202.761
161.35	170.268	197.81	234.153
171.663	164.489	157.043	202.761
176.819	172.579	193.281	194.913
164.215	171.423	179.692	202.761
167.079	164.489	193.281	187.065
155.62	169.112	188.751	202.761
165.36	163.334	215.929	218.457
140.724	186.447	181.956	202.761
169.371	182.98	200.075	242.001
165.933	163.334	184.221	171.37
143.016	156.399	172.897	234.153
157.912	177.202	172.897	194.913
157.912	161.022	206.87	202.761
171.663	159.866	179.692	163.522
147.026	148.31	229.518	218.457
180.83	186.447	204.605	242.001
158.485	164.489	161.573	202.761
153.902	157.555	231.783	218.457
153.329	180.669	172.897	249.849
176.819	177.202	211.399	226.305
162.496	186.447	150.249	179.218
160.204	172.579	181.956	218.457
179.684	167.956	168.367	218.457
175.673	176.046	206.87	194.913
187.705	201.471	234.048	226.305
204.893	172.579	202.34	242.001
207.185	218.806	224.988	249.849
237.551	244.232	240.842	312.632
251.874	261.567	270.285	296.936
301.147	315.884	283.874	320.48
334.377	340.154	329.171	351.872
346.982	345.932	349.554	391.111
393.963	379.447	394.851	438.199
412.87	406.028	431.088	493.134
456.413	440.698	478.65	414.655
540.635	510.039	551.124	579.461
537.197	567.824	578.303	587.309
575.584	603.65	573.773	595.157
596.21	611.74	632.659	548.07
652.931	645.255	668.896	650.093
620.273	648.722	662.101	595.157
620.273	610.584	555.654	603.005
594.491	655.656	621.334	634.397
557.823	566.668	616.805	532.374
590.48	506.572	573.773	524.526
527.457	577.069	566.978	610.853
470.163	498.483	533.006	516.678
428.912	423.363	403.91	391.111
408.286	410.65	356.349	383.263
286.25	276.591	297.463	351.872
254.166	278.902	258.961	304.784
218.644	238.453	245.372	320.48
234.113	224.585	236.312	281.24
196.299	193.381	229.518	249.849
168.798	161.022	204.605	273.393
194.58	178.357	220.459	234.153
179.684	178.357	191.016	210.609
165.933	204.938	193.281	242.001
173.954	176.046	161.573	257.697
161.35	172.579	179.692	163.522
155.62	158.711	193.281	249.849
169.944	180.669	191.016	257.697
156.193	189.914	179.692	210.609
167.079	165.645	200.075	281.24
158.485	159.866	206.87	179.218
160.777	167.956	179.692	226.305
150.464	172.579	193.281	202.761
164.787	178.357	175.162	234.153
157.339	176.046	193.281	187.065
172.236	173.735	188.751	226.305
149.318	154.088	177.427	187.065
155.62	164.489	157.043	218.457
163.642	192.226	172.897	210.609
155.62	169.112	172.897	210.609
160.204	174.89	163.838	249.849
165.933	157.555	195.545	210.609
163.069	182.98	163.838	234.153
164.215	186.447	172.897	187.065
147.599	171.423	177.427	202.761
150.464	178.357	204.605	226.305
158.485	164.489	172.897	179.218
165.36	181.825	170.632	171.37
159.631	164.489	179.692	202.761
147.026	178.357	184.221	179.218
161.923	155.244	193.281	218.457
168.798	177.202	186.486	194.913
169.944	188.759	186.486	210.609
153.902	200.315	188.751	147.826
155.048	170.268	172.897	210.609
168.798	149.465	147.984	210.609
146.453	177.202	175.162	226.305
161.923	154.088	181.956	218.457
175.1	152.932	206.87	218.457
152.183	164.489	170.632	234.153
149.891	187.603	163.838	179.218
161.35	198.004	179.692	273.393
172.236	169.112	166.103	249.849
182.549	166.801	211.399	226.305
179.111	201.471	215.929	249.849
184.84	188.759	200.075	179.218
224.373	233.83	213.664	289.088
230.675	268.501	252.166	257.697
261.614	248.854	252.166	226.305
285.677	303.172	277.079	304.784
320.054	303.172	365.408	351.872
356.722	325.13	360.878	375.415
412.297	431.453	422.029	453.895
424.901	469.59	465.061	493.134
480.476	497.327	492.239	524.526
530.322	528.53	643.983	430.351
546.364	584.003	582.832	555.918
573.865	573.602	610.01	540.222
580.74	602.494	612.275	563.765
575.584	617.518	594.156	563.765
558.396	582.848	594.156	571.613
536.051	542.399	555.654	571.613
506.258	514.662	517.152	595.157
445.527	439.543	446.942	406.807
359.586	426.83	465.061	485.286
384.796	352.866	365.408	430.351
313.178	337.842	372.203	383.263
208.331	239.609	243.107	257.697
220.362	201.471	211.399	257.697
189.997	204.938	195.545	289.088
198.018	180.669	181.956	202.761
177.392	182.98	204.605	210.609
162.496	181.825	204.605	171.37
164.215	169.112	204.605	242.001
161.35	166.801	186.486	210.609
140.724	171.423	175.162	226.305
159.631	193.381	168.367	171.37
163.642	169.112	179.692	202.761
159.058	161.022	177.427	202.761
151.037	180.669	166.103	187.065
160.204	163.334	200.075	226.305
160.204	174.89	181.956	187.065
152.756	166.801	197.81	155.674
167.079	165.645	172.897	194.913
149.891	165.645	179.692	210.609
137.286	173.735	157.043	218.457
180.83	157.555	195.545	210.609
158.485	156.399	157.043	202.761
169.944	141.375	154.778	194.913
167.652	201.471	184.221	163.522
148.172	149.465	172.897	257.697
177.965	176.046	184.221	234.153
173.954	186.447	186.486	242.001
155.048	163.334	211.399	202.761
156.193	170.268	206.87	202.761
175.673	159.866	193.281	218.457
159.631	162.178	172.897	155.674
152.756	181.825	159.308	171.37
147.599	172.579	177.427	234.153
159.631	166.801	172.897	242.001
163.069	177.202	177.427	179.218
152.183	188.759	175.162	226.305
183.694	173.735	168.367	218.457
164.215	178.357	191.016	265.545
157.339	169.112	186.486	194.913
163.069	169.112	193.281	179.218
155.62	162.178	161.573	187.065
163.642	174.89	175.162	218.457
145.881	172.579	177.427	202.761
146.453	187.603	177.427	265.545
168.225	180.669	152.514	210.609
167.652	188.759	200.075	257.697
167.079	184.136	166.103	202.761
160.777	165.645	157.043	218.457
167.079	170.268	195.545	202.761
172.809	181.825	177.427	226.305
162.496	189.914	163.838	234.153
184.267	185.292	206.87	242.001
180.83	167.956	195.545	242.001
183.121	188.759	209.134	179.218
193.434	189.914	215.929	249.849
228.384	221.118	258.961	257.697
231.821	221.118	313.317	304.784
281.094	269.657	297.463	296.936
277.083	310.106	295.198	351.872
310.314	359.8	340.495	406.807
355.576	373.668	408.44	438.199
385.941	407.183	347.289	430.351
420.891	466.123	456.001	469.59
460.423	419.896	403.91	430.351
407.14	462.656	412.97	414.655
439.798	447.632	460.531	493.134
444.381	394.471	422.029	391.111
376.202	359.8	417.499	430.351
347.555	351.71	374.467	438.199
350.992	350.555	304.257	344.024
293.126	307.794	342.76	312.632
288.542	296.237	288.404	289.088
242.707	226.896	288.404	249.849
187.705	186.447	163.838	234.153
174.527	170.268	161.573	210.609
176.246	173.735	197.81	187.065
163.069	198.004	177.427	218.457
182.549	163.334	209.134	202.761
155.62	177.202	157.043	187.065
162.496	165.645	154.778	218.457
159.058	177.202	177.427	257.697
165.933	149.465	184.221	234.153
153.902	148.31	177.427	265.545
151.037	158.711	186.486	242.001
156.193	172.579	161.573	218.457
153.329	171.423	172.897	202.761
175.1	165.645	170.632	187.065
155.62	170.268	186.486	179.218
162.496	152.932	215.929	218.457
169.944	157.555	188.751	179.218
149.318	171.423	202.34	265.545
152.183	185.292	200.075	194.913
140.151	164.489	168.367	218.457
161.923	179.513	184.221	210.609
158.485	161.022	186.486	187.065
162.496	162.178	218.194	194.913
164.787	164.489	184.221	234.153
176.819	182.98	179.692	226.305
167.079	184.136	163.838	249.849
153.902	161.022	218.194	194.913
165.933	215.339	197.81	187.065
165.933	186.447	181.956	163.522
172.809	186.447	195.545	218.457
180.257	154.088	234.048	242.001
158.485	170.268	168.367	163.522
156.766	172.579	166.103	202.761
155.048	172.579	145.719	273.393
162.496	164.489	177.427	202.761
157.912	178.357	193.281	202.761
160.777	166.801	191.016	218.457
146.453	173.735	157.043	210.609
159.058	161.022	150.249	179.218
153.902	180.669	202.34	218.457
149.891	165.645	161.573	249.849
172.236	170.268	138.925	187.065
164.215	176.046	177.427	218.457
164.215	148.31	197.81	218.457
171.09	170.268	166.103	187.065
156.766	180.669	179.692	171.37
166.506	162.178	161.573	171.37
160.204	156.399	211.399	187.065
160.777	167.956	197.81	226.305
159.631	182.98	193.281	171.37
154.475	167.956	168.367	218.457
160.777	181.825	188.751	242.001
166.506	171.423	211.399	249.849
160.204	181.825	204.605	242.001
196.299	172.579	204.605	226.305
184.84	179.513	222.723	249.849
203.174	214.184	249.901	187.065
192.861	224.585	206.87	218.457
240.415	260.411	256.696	226.305
239.269	265.034	286.139	304.784
249.582	247.699	268.02	289.088
275.937	285.836	279.344	296.936
277.083	307.794	299.728	320.48
278.802	320.507	338.23	281.24
259.895	328.597	340.495	375.415
264.479	312.417	283.874	406.807
261.041	261.567	268.02	257.697
248.436	243.076	272.55	249.849
219.789	223.429	283.874	218.457
218.644	236.142	245.372	242.001
200.31	189.914	224.988	257.697
167.079	193.381	211.399	242.001
184.267	177.202	184.221	210.609
141.87	167.956	206.87	265.545
159.058	186.447	184.221	289.088
167.652	176.046	191.016	210.609
147.599	163.334	168.367	210.609
168.798	177.202	166.103	257.697
149.318	162.178	188.751	210.609
151.037	169.112	170.632	218.457
162.496	167.956	172.897	194.913
149.891	171.423	168.367	234.153
152.756	162.178	159.308	202.761
168.225	148.31	179.692	202.761
147.599	165.645	181.956	194.913
165.36	166.801	172.897	179.218
158.485	174.89	163.838	234.153
164.215	166.801	166.103	226.305
164.787	171.423	184.221	242.001
165.36	173.735	168.367	194.913
147.599	174.89	166.103	194.913
163.069	170.268	175.162	202.761
172.809	157.555	163.838	155.674
163.069	150.621	168.367	210.609
165.933	191.07	229.518	265.545
171.09	174.89	175.162	202.761
172.809	221.118	215.929	179.218
184.267	185.292	195.545	265.545
180.257	211.872	188.751	296.936
187.132	208.405	211.399	265.545
210.622	198.004	191.016	234.153
185.413	194.537	204.605	202.761
186.559	213.028	224.988	265.545
153.329	157.555	213.664	210.609
165.933	169.112	138.925	234.153
164.215	172.579	170.632	194.913
164.215	156.399	175.162	163.522
145.881	188.759	172.897	194.913
163.642	159.866	197.81	202.761
164.215	151.777	193.281	179.218
153.329	161.022	197.81	249.849
157.339	176.046	202.34	187.065
175.1	166.801	168.367	163.522
164.787	181.825	157.043	210.609
139.005	170.268	197.81	249.849
141.297	187.603	184.221	194.913
149.891	156.399	175.162	210.609
156.766	169.112	172.897	226.305
161.35	176.046	172.897	202.761
164.215	152.932	161.573	234.153
172.236	181.825	195.545	187.065
158.485	176.046	204.605	210.609
164.215	143.687	191.016	257.697
141.297	171.423	184.221	234.153
162.496	180.669	168.367	218.457
144.162	182.98	218.194	281.24
155.62	166.801	175.162	273.393
181.976	174.89	200.075	210.609
178.538	180.669	168.367	273.393
188.278	195.693	213.664	218.457
163.069	177.202	188.751	218.457
206.039	192.226	209.134	226.305
199.164	192.226	245.372	234.153
195.726	188.759	213.664	312.632
203.174	215.339	215.929	273.393
214.06	218.806	222.723	328.328
191.143	230.363	211.399	179.218
195.153	189.914	220.459	257.697
185.986	211.872	222.723	226.305
181.403	179.513	229.518	242.001
177.965	189.914	186.486	242.001
183.121	154.088	181.956	242.001
180.257	180.669	197.81	242.001
170.517	178.357	188.751	226.305
161.35	154.088	175.162	187.065
171.09	170.268	172.897	226.305
161.923	182.98	204.605	171.37
161.35	174.89	157.043	179.218
157.912	149.465	202.34	210.609
151.61	170.268	159.308	194.913
167.079	142.531	159.308	187.065
155.048	189.914	170.632	202.761
151.61	181.825	184.221	234.153
165.36	181.825	166.103	202.761
158.485	181.825	204.605	202.761
157.339	181.825	191.016	187.065
154.475	189.914	168.367	210.609
149.891	162.178	170.632	226.305
153.902	173.735	172.897	187.065
169.371	169.112	177.427	226.305
168.225	145.998	191.016	218.457
161.923	176.046	181.956	171.37
160.777	132.13	161.573	249.849
155.62	156.399	184.221	171.37
164.787	176.046	184.221	194.913
160.204	181.825	184.221	304.784
182.549	180.669	186.486	202.761
181.976	184.136	215.929	257.697
212.914	199.16	245.372	265.545
217.498	262.723	261.226	265.545
271.927	266.19	274.815	336.176
267.916	269.657	281.609	391.111
258.749	247.699	254.431	289.088
229.529	251.166	263.49	234.153
204.32	226.896	220.459	296.936
181.403	187.603	197.81	257.697
173.382	185.292	184.221	179.218
177.965	152.932	157.043	210.609
160.777	181.825	184.221	226.305
163.069	181.825	179.692	171.37
159.631	177.202	181.956	257.697
173.382	167.956	181.956	226.305
179.684	172.579	163.838	234.153
145.881	151.777	188.751	187.065
156.766	162.178	181.956	242.001
160.204	174.89	159.308	234.153
160.777	194.537	177.427	210.609
161.35	165.645	188.751	179.218
157.912	170.268	213.664	242.001
158.485	162.178	204.605	210.609
171.663	180.669	175.162	226.305
161.35	179.513	170.632	187.065
152.183	159.866	211.399	210.609
159.058	182.98	154.778	194.913
158.485	179.513	170.632	171.37
162.496	150.621	175.162	202.761
156.766	154.088	209.134	265.545
154.475	172.579	193.281	179.218
148.745	155.244	175.162	179.218
168.225	179.513	184.221	179.218
154.475	163.334	191.016	187.065
166.506	163.334	195.545	234.153
156.766	163.334	204.605	218.457
159.631	172.579	186.486	171.37
168.798	189.914	202.34	242.001
170.517	165.645	202.34	304.784
185.413	167.956	172.897	234.153
147.026	174.89	161.573	234.153
164.787	201.471	170.632	226.305
163.069	181.825	195.545	210.609
165.36	162.178	195.545	210.609
169.371	176.046	179.692	179.218
149.891	182.98	188.751	234.153
192.288	143.687	204.605	179.218
155.62	185.292	179.692	210.609
132.13	163.334	179.692	234.153
159.058	167.956	179.692	194.913
155.62	171.423	138.925	234.153
151.61	165.645	184.221	194.913
160.777	176.046	175.162	249.849
145.308	167.956	172.897	210.609
146.453	154.088	218.194	242.001
148.172	154.088	157.043	218.457
169.371	170.268	177.427	194.913
153.902	154.088	175.162	163.522
159.058	199.16	170.632	194.913
167.079	152.932	166.103	257.697
179.684	166.801	157.043	234.153
167.652	170.268	175.162	139.978
159.631	170.268	186.486	218.457
155.62	171.423	181.956	226.305
162.496	192.226	170.632	202.761
169.371	163.334	200.075	179.218
159.631	178.357	161.573	187.065
169.371	171.423	175.162	210.609
168.225	173.735	172.897	202.761
164.215	171.423	188.751	202.761
156.766	180.669	154.778	187.065
188.851	174.89	184.221	281.24
203.174	228.052	222.723	187.065
243.853	270.812	286.139	289.088
309.741	356.333	356.349	375.415
390.525	396.782	406.175	430.351
380.212	389.848	406.175	477.438
380.212	404.872	412.97	375.415
333.231	370.201	308.787	453.895
250.728	274.279	301.993	242.001
214.633	236.142	277.079	234.153
179.684	199.16	224.988	202.761
169.944	187.603	204.605	242.001
145.881	188.759	177.427	194.913
152.756	149.465	193.281	179.218
171.09	187.603	193.281	139.978
159.631	158.711	147.984	155.674
148.745	139.064	168.367	163.522
179.111	178.357	168.367	218.457
153.329	172.579	184.221	187.065
149.891	170.268	184.221	202.761
151.61	156.399	188.751	249.849
145.308	158.711	168.367	234.153
157.339	182.98	177.427	194.913
165.933	187.603	188.751	218.457
146.453	154.088	170.632	210.609
162.496	151.777	170.632	234.153
148.745	172.579	175.162	226.305
161.923	159.866	181.956	257.697
144.735	164.489	195.545	226.305
159.631	159.866	200.075	194.913
155.62	182.98	191.016	179.218
161.35	172.579	181.956	194.913
176.246	166.801	202.34	194.913
147.599	163.334	184.221	202.761
168.225	167.956	163.838	210.609
160.777	151.777	186.486	202.761
152.183	172.579	193.281	179.218
171.663	163.334	202.34	210.609
172.236	185.292	222.723	187.065
165.933	151.777	159.308	226.305
160.204	180.669	184.221	179.218
153.902	172.579	186.486	218.457
160.204	194.537	152.514	218.457
148.172	149.465	186.486	296.936
166.506	161.022	191.016	194.913
167.652	181.825	172.897	257.697
148.172	166.801	159.308	179.218
159.631	158.711	184.221	202.761
166.506	180.669	159.308	210.609
155.62	161.022	177.427	163.522
160.204	174.89	179.692	202.761
157.339	192.226	186.486	234.153
160.777	167.956	204.605	187.065
147.026	180.669	191.016	187.065
164.215	159.866	166.103	226.305
158.485	185.292	195.545	265.545
163.069	170.268	184.221	218.457
165.36	155.244	191.016	257.697
155.048	163.334	181.956	202.761
151.61	184.136	186.486	202.761
173.954	166.801	177.427	249.849
157.912	164.489	191.016	202.761
159.631	163.334	213.664	179.218
156.766	158.711	186.486	234.153
165.933	177.202	193.281	210.609
153.902	167.956	168.367	187.065
151.037	184.136	184.221	218.457
154.475	182.98	166.103	202.761
150.464	181.825	172.897	210.609
166.506	167.956	181.956	194.913
162.496	165.645	157.043	194.913
169.371	195.693	170.632	210.609
179.111	174.89	202.34	281.24
246.145	229.208	268.02	312.632
340.679	305.483	372.203	328.328
412.297	422.207	435.618	477.438
472.455	537.776	526.211	603.005
575.011	585.159	582.832	540.222
517.717	504.261	485.444	477.438
434.641	440.698	428.823	351.872
328.648	351.71	320.111	398.959
267.343	261.567	279.344	273.393
184.84	209.561	191.016	281.24
183.694	182.98	193.281	249.849
154.475	165.645	172.897	202.761
158.485	163.334	179.692	171.37
171.663	149.465	191.016	218.457
155.62	184.136	172.897	210.609
160.204	166.801	193.281	265.545
161.35	149.465	175.162	218.457
162.496	171.423	202.34	218.457
160.204	161.022	154.778	210.609
157.912	156.399	200.075	202.761
151.037	156.399	157.043	242.001
161.923	165.645	193.281	226.305
152.756	182.98	181.956	218.457
156.766	147.154	152.514	194.913
147.599	159.866	186.486	179.218
139.005	148.31	159.308	210.609
163.069	176.046	184.221	187.065
149.891	185.292	175.162	257.697
153.329	176.046	200.075	234.153
153.329	171.423	195.545	273.393
153.902	176.046	181.956	202.761
158.485	165.645	184.221	218.457
155.62	185.292	200.075	249.849
148.172	158.711	179.692	194.913
156.766	161.022	177.427	218.457
165.933	143.687	186.486	210.609
153.902	179.513	175.162	194.913
145.881	152.932	159.308	218.457
151.61	147.154	195.545	194.913
165.36	165.645	197.81	242.001
149.318	165.645	186.486	171.37
159.631	165.645	138.925	187.065
164.215	171.423	193.281	234.153
151.037	186.447	181.956	249.849
171.663	144.843	166.103	257.697
160.204	180.669	168.367	234.153
156.193	136.753	159.308	226.305
163.069	159.866	166.103	226.305
153.329	170.268	172.897	187.065
157.912	186.447	215.929	226.305
159.631	154.088	172.897	234.153
176.246	195.693	163.838	242.001
157.339	181.825	177.427	226.305
179.684	166.801	172.897	210.609
168.798	145.998	170.632	147.826
175.1	157.555	168.367	179.218
157.912	192.226	168.367	234.153
156.766	157.555	159.308	194.913
168.798	177.202	177.427	187.065
159.631	187.603	163.838	210.609
168.798	185.292	202.34	179.218
152.183	196.848	184.221	226.305
153.902	173.735	177.427	210.609
159.631	163.334	143.454	210.609
160.204	156.399	181.956	202.761
171.09	157.555	188.751	218.457
163.069	180.669	195.545	187.065
143.589	162.178	179.692	249.849
156.766	152.932	204.605	265.545
159.058	165.645	202.34	226.305
164.215	196.848	204.605	234.153
184.84	204.938	195.545	265.545
233.54	269.657	301.993	304.784
334.95	344.776	385.792	391.111
427.193	475.369	440.148	383.263
566.99	578.225	610.01	603.005
684.442	691.482	716.457	618.701
571.573	589.782	598.686	508.83
454.121	501.95	465.061	461.743
357.295	354.022	385.792	438.199
222.081	234.986	229.518	328.328
183.121	202.627	218.194	226.305
171.663	176.046	193.281	218.457
165.36	171.423	184.221	202.761
156.766	173.735	184.221	210.609
164.215	161.022	168.367	163.522
157.912	172.579	200.075	281.24
161.35	167.956	191.016	226.305
160.204	180.669	168.367	218.457
169.944	150.621	193.281	242.001
164.787	187.603	186.486	179.218
162.496	198.004	154.778	187.065
156.766	182.98	197.81	249.849
151.037	173.735	175.162	265.545
155.62	177.202	143.454	155.674
150.464	193.381	224.988	210.609
163.069	163.334	184.221	187.065
155.048	182.98	191.016	242.001
175.1	170.268	186.486	210.609
167.079	147.154	157.043	249.849
177.392	193.381	197.81	234.153
158.485	145.998	181.956	265.545
161.35	189.914	204.605	242.001
164.787	178.357	181.956	249.849
157.339	154.088	202.34	194.913
171.09	164.489	145.719	249.849
155.048	172.579	145.719	226.305
165.36	193.381	172.897	155.674
164.215	185.292	191.016	187.065
163.642	177.202	191.016	226.305
160.777	164.489	177.427	234.153
156.193	164.489	163.838	234.153
155.048	174.89	177.427	273.393
172.809	155.244	191.016	202.761
167.652	166.801	168.367	202.761
168.798	179.513	157.043	202.761
151.037	151.777	172.897	194.913
156.193	180.669	200.075	265.545
149.318	161.022	193.281	226.305
162.496	158.711	188.751	249.849
147.026	161.022	186.486	194.913
167.652	158.711	191.016	242.001
199.164	195.693	213.664	194.913
205.466	230.363	254.431	234.153
194.58	204.938	261.226	242.001
181.976	192.226	213.664	226.305
161.923	195.693	191.016	265.545
157.339	173.735	211.399	226.305
163.069	180.669	170.632	155.674
160.777	152.932	172.897	163.522
167.652	184.136	215.929	171.37
156.193	178.357	143.454	179.218
155.62	167.956	145.719	218.457
154.475	176.046	193.281	194.913
164.787	179.513	179.692	234.153
164.215	158.711	172.897	249.849
170.517	155.244	186.486	179.218
161.923	180.669	175.162	194.913
149.891	172.579	143.454	202.761
169.944	188.759	170.632	234.153
168.225	171.423	204.605	218.457
147.599	163.334	193.281	187.065
175.673	167.956	206.87	171.37
196.299	194.537	168.367	179.218
215.206	214.184	258.961	265.545
282.24	320.507	317.846	336.176
399.692	422.207	408.44	438.199
498.237	544.71	519.417	446.047
554.385	564.357	580.567	610.853
496.519	538.932	514.887	540.222
389.952	404.872	378.997	446.047
308.022	311.261	329.171	336.176
227.811	213.028	243.107	320.48
190.57	188.759	220.459	234.153
166.506	194.537	211.399	202.761
168.798	185.292	193.281	265.545
164.787	173.735	147.984	194.913
154.475	177.202	200.075	234.153
160.204	165.645	179.692	187.065
166.506	159.866	166.103	218.457
156.766	193.381	188.751	226.305
149.318	158.711	161.573	210.609
145.308	166.801	224.988	242.001
158.485	172.579	161.573	242.001
154.475	178.357	181.956	218.457
168.798	172.579	179.692	187.065
149.891	167.956	197.81	265.545
167.652	172.579	150.249	179.218
157.339	149.465	177.427	249.849
150.464	164.489	172.897	226.305
171.09	171.423	202.34	171.37
193.434	188.759	202.34	202.761
203.747	222.274	213.664	242.001
218.071	209.561	224.988	234.153
185.986	221.118	195.545	171.37
169.371	200.315	191.016	163.522
159.631	165.645	145.719	218.457
156.193	170.268	186.486	187.065
141.297	173.735	168.367	202.761
156.193	165.645	204.605	187.065
145.308	148.31	172.897	226.305
151.61	165.645	197.81	257.697
147.599	143.687	206.87	187.065
158.485	150.621	191.016	218.457
155.62	191.07	154.778	265.545
161.923	178.357	170.632	202.761
157.912	176.046	163.838	155.674
152.183	194.537	161.573	202.761
152.183	181.825	172.897	179.218
145.308	165.645	177.427	155.674
176.819	178.357	147.984	234.153
170.517	173.735	197.81	194.913
160.777	167.956	170.632	281.24
217.498	195.693	247.637	304.784
266.197	266.19	261.226	296.936
278.229	278.902	290.668	257.697
267.343	298.549	277.079	320.48
242.134	260.411	290.668	265.545
187.705	208.405	245.372	273.393
175.673	201.471	170.632	226.305
153.902	182.98	209.134	257.697
172.236	181.825	188.751	218.457
186.559	163.334	193.281	194.913
