0.000000	0.000000	1.361250
5.000000	0.000000	0.530000
5.000000	5.000000	0.560000
5.000000	10.000000	0.600000
5.000000	15.000000	0.630000
5.000000	20.000000	0.690000
5.000000	25.000000	0.740000
5.000000	30.000000	0.780000
5.000000	35.000000	0.830000
5.000000	40.000000	0.890000
5.000000	45.000000	0.940000
5.000000	50.000000	1.040000
5.000000	55.000000	1.180000
5.000000	60.000003	1.310000
5.000000	64.999999	1.340000
5.000000	70.000001	1.280000
5.000000	74.999998	1.200000
5.000000	80.000000	1.160000
5.000000	85.000002	1.150000
5.000000	89.999998	1.140000
5.000000	95.000001	1.090000
5.000000	100.000003	1.030000
5.000000	104.999999	0.980000
5.000000	110.000001	0.900000
5.000000	114.999998	0.810000
5.000000	120.000000	0.760000
5.000000	125.000002	0.720000
5.000000	129.999998	0.660000
5.000000	135.000001	0.620000
5.000000	140.000003	0.590000
5.000000	144.999999	0.560000
5.000000	150.000001	0.530000
5.000000	154.999998	0.530000
5.000000	160.000000	0.530000
5.000000	165.000002	0.520000
5.000000	169.999998	0.470000
5.000000	175.000001	0.450000
5.000000	180.000003	0.470000
5.000000	184.999999	0.480000
5.000000	190.000001	0.480000
5.000000	194.999998	0.520000
5.000000	200.000000	0.550000
5.000000	205.000002	0.590000
5.000000	209.999998	0.680000
5.000000	215.000000	0.750000
5.000000	220.000003	0.780000
5.000000	224.999999	0.840000
5.000000	230.000001	0.950000
5.000000	234.999998	1.080000
5.000000	240.000000	1.210000
5.000000	245.000002	1.250000
5.000000	249.999998	1.200000
5.000000	255.000000	1.210000
5.000000	260.000003	1.250000
5.000000	264.999999	1.250000
5.000000	270.000001	1.230000
5.000000	274.999998	1.200000
5.000000	280.000000	1.100000
5.000000	285.000002	0.990000
5.000000	289.999998	0.920000
5.000000	295.000000	0.860000
5.000000	300.000003	0.810000
5.000000	304.999999	0.770000
5.000000	310.000001	0.720000
5.000000	314.999997	0.660000
5.000000	320.000000	0.600000
5.000000	325.000002	0.590000
5.000000	329.999998	0.620000
5.000000	335.000000	0.640000
5.000000	340.000002	0.640000
5.000000	344.999999	0.600000
5.000000	350.000001	0.580000
5.000000	354.999997	0.550000
10.000000	0.000000	0.280000
10.000000	5.000000	0.290000
10.000000	10.000000	0.290000
10.000000	15.000000	0.310000
10.000000	20.000000	0.330000
10.000000	25.000000	0.350000
10.000000	30.000000	0.360000
10.000000	35.000000	0.380000
10.000000	40.000000	0.420000
10.000000	45.000000	0.470000
10.000000	50.000000	0.520000
10.000000	55.000000	0.600000
10.000000	60.000003	0.710000
10.000000	64.999999	0.780000
10.000000	70.000001	0.880000
10.000000	74.999998	0.990000
10.000000	80.000000	1.000000
10.000000	85.000002	1.020000
10.000000	89.999998	1.040000
10.000000	95.000001	0.910000
10.000000	100.000003	0.760000
10.000000	104.999999	0.670000
10.000000	110.000001	0.590000
10.000000	114.999998	0.500000
10.000000	120.000000	0.430000
10.000000	125.000002	0.370000
10.000000	129.999998	0.330000
10.000000	135.000001	0.280000
10.000000	140.000003	0.260000
10.000000	144.999999	0.260000
10.000000	150.000001	0.260000
10.000000	154.999998	0.270000
10.000000	160.000000	0.260000
10.000000	165.000002	0.250000
10.000000	169.999998	0.260000
10.000000	175.000001	0.270000
10.000000	180.000003	0.260000
10.000000	184.999999	0.260000
10.000000	190.000001	0.260000
10.000000	194.999998	0.260000
10.000000	200.000000	0.270000
10.000000	205.000002	0.280000
10.000000	209.999998	0.280000
10.000000	215.000000	0.280000
10.000000	220.000003	0.310000
10.000000	224.999999	0.370000
10.000000	230.000001	0.430000
10.000000	234.999998	0.480000
10.000000	240.000000	0.590000
10.000000	245.000002	0.710000
10.000000	249.999998	0.760000
10.000000	255.000000	0.830000
10.000000	260.000003	0.940000
10.000000	264.999999	0.960000
10.000000	270.000001	0.920000
10.000000	274.999998	0.860000
10.000000	280.000000	0.790000
